315, 600, 1046, 14642
316, 600, 1047, 14643
317, 600, 1046, 14650
318, 600, 1045, 14649
319, 600, 1049, 14645
320, 600, 1051, 14644
321, 600, 1052, 14630
322, 600, 1053, 14633
323, 600, 1054, 14632
324, 600, 1055, 14626
325, 600, 1056, 14627
326, 600, 1054, 14633
327, 600, 1052, 14636
328, 600, 1052, 14636
329, 600, 1051, 14630
330, 600, 1051, 14633
331, 600, 1052, 14629
332, 600, 1057, 14613
333, 600, 1057, 14618
334, 600, 1057, 14618
335, 600, 1057, 14613
336, 600, 1058, 14610
337, 600, 1058, 14611
338, 600, 1058, 14601
339, 600, 1061, 14595
340, 600, 1062, 14592
341, 600, 1064, 14595
342, 600, 1064, 14600
343, 600, 1063, 14602
344, 600, 1063, 14601
345, 600, 1064, 14596
346, 600, 1066, 14600
347, 600, 1068, 14594
348, 600, 1069, 14595
349, 600, 1070, 14593
350, 600, 1067, 14599
351, 600, 1068, 14603
352, 600, 1070, 14599
353, 600, 1071, 14598
354, 600, 1072, 14594
355, 600, 1075, 14592
356, 600, 1074, 14591
357, 600, 1077, 14587
358, 600, 1078, 14590
359, 600, 1077, 14603
360, 600, 1080, 14598
361, 600, 1080, 14607
362, 600, 1077, 14616
363, 600, 1080, 14609
364, 600, 1082, 14594
365, 600, 1083, 14589
366, 600, 1083, 14588
367, 600, 1085, 14579
368, 600, 1086, 14573
369, 600, 1088, 14561
370, 600, 1092, 14548
371, 600, 1093, 14544
372, 599, 1096, 14545
373, 599, 1095, 14547
374, 599, 1095, 14538
375, 599, 1097, 14535
376, 599, 1094, 14532
377, 599, 1093, 14539
378, 599, 1094, 14530
379, 599, 1096, 14526
380, 599, 1096, 14532
381, 599, 1096, 14537
382, 599, 1094, 14539
383, 599, 1092, 14552
384, 599, 1094, 14550
385, 598, 1097, 14543
386, 598, 1096, 14541
387, 598, 1096, 14550
388, 598, 1095, 14547
389, 598, 1092, 14553
390, 598, 1090, 14555
391, 598, 1088, 14548
392, 598, 1088, 14549
393, 598, 1090, 14546
394, 598, 1090, 14561
395, 598, 1090, 14556
396, 598, 1091, 14548
397, 598, 1094, 14547
398, 598, 1091, 14550
399, 598, 1092, 14547
400, 598, 1093, 14545
401, 598, 1090, 14543
402, 598, 1091, 14543
403, 598, 1091, 14539
404, 598, 1093, 14546
405, 598, 1095, 14552
406, 596, 1098, 14548
407, 593, 1102, 14544
408, 591, 1105, 14529
409, 591, 1103, 14535
410, 591, 1102, 14532
411, 591, 1102, 14535
412, 591, 1101, 14525
413, 591, 1101, 14530
414, 591, 1102, 14526
415, 591, 1104, 14522
416, 591, 1104, 14526
417, 591, 1104, 14522
418, 591, 1106, 14519
419, 590, 1108, 14506
420, 590, 1107, 14507
421, 590, 1107, 14507
422, 590, 1105, 14524
423, 589, 1108, 14510
424, 589, 1106, 14512
425, 589, 1107, 14494
426, 589, 1110, 14478
427, 589, 1113, 14462
428, 589, 1115, 14447
429, 589, 1115, 14441
430, 589, 1112, 14446
431, 589, 1113, 14451
432, 589, 1115, 14452
433, 588, 1116, 14454
434, 588, 1116, 14452
435, 586, 1117, 14455
436, 584, 1120, 14450
437, 584, 1120, 14446
438, 583, 1122, 14437
439, 582, 1124, 14428
440, 580, 1127, 14421
441, 580, 1126, 14429
442, 579, 1128, 14421
443, 579, 1128, 14411
444, 579, 1126, 14416
445, 579, 1127, 14410
446, 579, 1129, 14403
447, 578, 1131, 14395
448, 576, 1134, 14389
449, 576, 1132, 14393
450, 576, 1133, 14391
451, 576, 1135, 14381
452, 575, 1136, 14383
453, 575, 1134, 14380
454, 575, 1133, 14382
455, 575, 1133, 14376
456, 575, 1134, 14368
457, 575, 1132, 14361
458, 575, 1132, 14368
459, 575, 1134, 14362
460, 575, 1134, 14355
461, 575, 1135, 14361
462, 575, 1133, 14365
463, 575, 1137, 14356
464, 575, 1137, 14348
465, 575, 1137, 14340
466, 575, 1139, 14343
467, 575, 1139, 14333
468, 575, 1140, 14317
469, 575, 1140, 14314
470, 575, 1140, 14308
471, 575, 1142, 14294
472, 574, 1146, 14283
473, 574, 1147, 14276
474, 573, 1149, 14274
475, 573, 1149, 14257
476, 573, 1149, 14252
477, 573, 1146, 14256
478, 573, 1149, 14254
479, 572, 1151, 14255
480, 571, 1152, 14252
481, 571, 1152, 14241
482, 571, 1153, 14235
483, 571, 1152, 14231
484, 571, 1154, 14224
485, 571, 1156, 14221
486, 571, 1155, 14218
487, 571, 1156, 14216
488, 569, 1159, 14206
489, 569, 1159, 14199
490, 569, 1161, 14188
491, 568, 1163, 14180
492, 568, 1164, 14168
493, 568, 1161, 14169
494, 568, 1164, 14163
495, 568, 1160, 14158
496, 568, 1161, 14145
497, 568, 1162, 14137
498, 568, 1166, 14132
499, 568, 1163, 14128
500, 568, 1161, 14115
501, 568, 1163, 14111
502, 568, 1167, 14106
503, 568, 1167, 14106
504, 568, 1166, 14108
505, 568, 1167, 14103
506, 568, 1169, 14085
507, 568, 1168, 14083
508, 568, 1171, 14080
509, 568, 1172, 14063
510, 568, 1173, 14064
511, 568, 1174, 14061
512, 566, 1177, 14061
513, 565, 1178, 14052
514, 565, 1175, 14051
515, 565, 1176, 14037
516, 565, 1177, 14038
517, 565, 1180, 14034
518, 563, 1181, 14045
519, 561, 1183, 14044
520, 560, 1184, 14048
521, 560, 1182, 14055
522, 560, 1181, 14055
523, 560, 1183, 14053
524, 560, 1184, 14042
525, 560, 1187, 14027
526, 559, 1187, 14036
527, 557, 1188, 14034
528, 557, 1190, 14022
529, 554, 1192, 14023
530, 552, 1196, 14016
531, 549, 1199, 14006
532, 549, 1198, 14002
533, 549, 1198, 13992
534, 549, 1199, 13986
535, 549, 1202, 13969
536, 548, 1205, 13959
537, 548, 1205, 13946
538, 548, 1205, 13941
539, 548, 1205, 13937
540, 548, 1207, 13922
541, 546, 1212, 13906
542, 546, 1212, 13891
543, 546, 1213, 13882
544, 546, 1212, 13873
545, 546, 1212, 13877
546, 546, 1212, 13874
547, 546, 1211, 13875
548, 546, 1213, 13863
549, 546, 1218, 13844
550, 546, 1217, 13842
551, 546, 1214, 13843
552, 546, 1216, 13844
553, 546, 1216, 13840
554, 546, 1217, 13846
555, 545, 1220, 13832
556, 544, 1222, 13836
557, 543, 1223, 13831
558, 541, 1226, 13823
559, 541, 1227, 13803
560, 541, 1228, 13795
561, 541, 1228, 13778
562, 541, 1229, 13766
563, 541, 1233, 13754
564, 538, 1237, 13746
565, 535, 1240, 13736
566, 533, 1242, 13736
567, 532, 1246, 13712
568, 532, 1246, 13703
569, 532, 1247, 13698
570, 532, 1247, 13694
571, 532, 1245, 13681
572, 532, 1245, 13677
573, 532, 1244, 13673
574, 532, 1245, 13657
575, 532, 1244, 13663
576, 532, 1242, 13659
577, 532, 1245, 13633
578, 532, 1248, 13621
579, 532, 1252, 13616
580, 532, 1254, 13610
581, 532, 1255, 13607
582, 532, 1253, 13585
583, 532, 1256, 13570
584, 532, 1255, 13573
585, 532, 1257, 13567
586, 532, 1259, 13566
587, 531, 1262, 13562
588, 531, 1260, 13560
589, 531, 1262, 13556
590, 530, 1263, 13561
591, 530, 1261, 13565
592, 530, 1263, 13549
593, 530, 1261, 13545
594, 530, 1261, 13534
595, 530, 1262, 13516
596, 530, 1259, 13514
597, 530, 1256, 13521
598, 530, 1258, 13524
599, 530, 1258, 13515
600, 530, 1260, 13501
601, 530, 1260, 13490
602, 530, 1257, 13488
603, 530, 1260, 13479
604, 530, 1262, 13477
605, 530, 1263, 13472
606, 530, 1261, 13476
607, 530, 1261, 13472
608, 530, 1261, 13469
609, 530, 1260, 13482
610, 530, 1261, 13473
611, 530, 1258, 13482
612, 530, 1258, 13467
613, 530, 1259, 13464
614, 530, 1259, 13462
615, 530, 1260, 13457
616, 530, 1263, 13442
617, 530, 1267, 13432
618, 530, 1271, 13419
619, 530, 1273, 13415
620, 530, 1276, 13393
621, 530, 1278, 13387
622, 530, 1279, 13374
623, 530, 1278, 13372
624, 530, 1279, 13356
625, 530, 1279, 13348
626, 530, 1277, 13327
627, 530, 1275, 13324
628, 530, 1275, 13319
629, 530, 1274, 13319
630, 530, 1275, 13314
631, 530, 1275, 13323
632, 530, 1276, 13326
633, 530, 1277, 13327
634, 530, 1279, 13314
635, 530, 1278, 13309
636, 530, 1276, 13305
637, 530, 1278, 13292
638, 530, 1276, 13292
639, 530, 1276, 13280
640, 530, 1273, 13286
641, 530, 1273, 13269
642, 530, 1274, 13266
643, 530, 1277, 13262
644, 530, 1276, 13258
645, 530, 1275, 13251
646, 530, 1276, 13249
647, 530, 1275, 13237
648, 530, 1276, 13234
649, 530, 1279, 13215
650, 530, 1282, 13215
651, 530, 1282, 13209
652, 530, 1284, 13201
653, 530, 1283, 13195
654, 530, 1285, 13188
655, 530, 1287, 13190
656, 530, 1282, 13191
657, 530, 1284, 13187
658, 530, 1284, 13178
659, 530, 1286, 13163
660, 530, 1285, 13161
661, 530, 1286, 13153
662, 530, 1283, 13157
663, 530, 1285, 13154
664, 530, 1287, 13142
665, 530, 1287, 13137
666, 530, 1288, 13115
667, 530, 1291, 13104
668, 530, 1292, 13103
669, 530, 1295, 13102
670, 530, 1294, 13081
671, 530, 1293, 13085
672, 530, 1294, 13085
673, 530, 1296, 13087
674, 530, 1297, 13073
675, 530, 1297, 13071
676, 530, 1296, 13074
677, 530, 1296, 13059
678, 530, 1298, 13046
679, 530, 1298, 13037
680, 530, 1298, 13037
681, 530, 1295, 13034
682, 530, 1296, 13019
683, 530, 1298, 13004
684, 530, 1296, 13007
685, 530, 1291, 13002
686, 530, 1292, 12986
687, 530, 1294, 12989
688, 530, 1294, 12988
689, 530, 1294, 12980
690, 530, 1292, 12982
691, 530, 1293, 12978
692, 530, 1293, 12984
693, 530, 1293, 12983
694, 530, 1288, 12990
695, 530, 1289, 12985
696, 530, 1290, 12982
697, 530, 1290, 12989
698, 530, 1293, 12987
699, 530, 1296, 12977
700, 530, 1296, 12971
701, 530, 1298, 12970
702, 530, 1298, 12964
703, 530, 1301, 12956
704, 530, 1301, 12949
705, 530, 1299, 12942
706, 530, 1300, 12933
707, 530, 1303, 12912
708, 530, 1303, 12911
709, 530, 1302, 12906
710, 530, 1304, 12902
711, 530, 1305, 12903
712, 530, 1303, 12916
713, 530, 1305, 12915
714, 530, 1302, 12908
715, 530, 1300, 12905
716, 530, 1301, 12890
717, 530, 1301, 12892
718, 530, 1301, 12881
719, 530, 1301, 12875
720, 530, 1303, 12873
721, 530, 1305, 12862
722, 530, 1308, 12850
723, 530, 1304, 12852
724, 530, 1305, 12847
725, 530, 1303, 12850
726, 530, 1301, 12848
727, 530, 1303, 12849
728, 530, 1301, 12851
729, 530, 1303, 12848
730, 530, 1301, 12847
731, 530, 1299, 12855
732, 530, 1298, 12853
733, 530, 1297, 12856
734, 530, 1297, 12851
735, 530, 1297, 12848
736, 530, 1299, 12853
737, 530, 1300, 12841
738, 530, 1301, 12841
739, 530, 1302, 12840
740, 530, 1303, 12828
741, 530, 1305, 12826
742, 530, 1306, 12822
743, 530, 1307, 12814
744, 530, 1306, 12815
745, 530, 1309, 12803
746, 530, 1310, 12796
747, 530, 1312, 12778
748, 530, 1312, 12773
749, 530, 1310, 12769
750, 530, 1307, 12775
751, 530, 1308, 12762
752, 530, 1310, 12765
753, 530, 1310, 12763
754, 530, 1312, 12764
755, 530, 1313, 12767
756, 530, 1313, 12773
757, 530, 1315, 12767
758, 530, 1316, 12760
759, 530, 1314, 12754
760, 530, 1314, 12762
761, 530, 1315, 12766
762, 530, 1316, 12762
763, 530, 1311, 12761
764, 530, 1315, 12754
765, 530, 1314, 12747
766, 530, 1312, 12746
767, 530, 1313, 12741
768, 530, 1314, 12729
769, 530, 1315, 12720
770, 530, 1314, 12706
771, 530, 1316, 12702
772, 530, 1315, 12694
773, 530, 1315, 12696
774, 530, 1313, 12698
775, 530, 1310, 12698
776, 530, 1310, 12690
777, 530, 1311, 12684
778, 530, 1309, 12692
779, 530, 1311, 12691
780, 530, 1311, 12672
781, 530, 1311, 12675
782, 530, 1312, 12686
783, 530, 1315, 12687
784, 530, 1314, 12683
785, 530, 1310, 12674
786, 530, 1311, 12668
787, 530, 1313, 12655
788, 530, 1313, 12660
789, 530, 1315, 12657
790, 530, 1316, 12657
791, 530, 1317, 12669
792, 530, 1318, 12664
793, 530, 1318, 12670
794, 530, 1320, 12667
795, 530, 1320, 12665
796, 530, 1321, 12666
797, 530, 1320, 12653
798, 530, 1316, 12648
799, 530, 1316, 12643
800, 530, 1318, 12648
801, 530, 1316, 12646
802, 530, 1316, 12640
803, 530, 1318, 12636
804, 530, 1318, 12634
805, 530, 1318, 12623
806, 530, 1318, 12622
807, 530, 1317, 12619
808, 530, 1320, 12609
809, 530, 1320, 12606
810, 530, 1318, 12599
811, 530, 1319, 12598
812, 530, 1320, 12580
813, 530, 1321, 12576
814, 530, 1323, 12574
815, 530, 1323, 12572
816, 530, 1325, 12566
817, 530, 1328, 12552
818, 530, 1330, 12549
819, 530, 1332, 12549
820, 530, 1330, 12547
821, 530, 1327, 12546
822, 530, 1326, 12550
823, 530, 1326, 12546
824, 530, 1326, 12541
825, 530, 1326, 12529
826, 530, 1326, 12517
827, 530, 1326, 12516
828, 530, 1328, 12513
829, 530, 1325, 12510
830, 530, 1327, 12505
831, 530, 1327, 12505
832, 530, 1326, 12511
833, 530, 1325, 12510
834, 530, 1324, 12515
835, 530, 1325, 12515
836, 530, 1326, 12513
837, 530, 1324, 12509
838, 530, 1323, 12519
839, 530, 1324, 12524
840, 530, 1327, 12520
841, 530, 1325, 12516
842, 530, 1327, 12515
843, 530, 1329, 12512
844, 530, 1331, 12506
845, 530, 1329, 12501
846, 530, 1326, 12494
847, 530, 1327, 12498
848, 530, 1330, 12487
849, 530, 1332, 12479
850, 530, 1330, 12486
851, 530, 1333, 12467
852, 530, 1332, 12466
853, 530, 1330, 12470
854, 530, 1329, 12459
855, 530, 1328, 12455
856, 530, 1329, 12457
857, 530, 1332, 12453
858, 530, 1328, 12458
859, 530, 1326, 12462
860, 530, 1326, 12459
861, 530, 1323, 12464
862, 530, 1323, 12467
863, 530, 1322, 12468
864, 530, 1321, 12462
865, 530, 1320, 12448
866, 530, 1322, 12452
867, 530, 1324, 12444
868, 530, 1321, 12430
869, 530, 1319, 12434
870, 530, 1316, 12431
871, 530, 1315, 12429
872, 530, 1313, 12433
873, 530, 1311, 12428
874, 530, 1311, 12424
875, 530, 1312, 12425
876, 530, 1312, 12421
877, 530, 1313, 12431
878, 530, 1315, 12423
879, 530, 1315, 12422
880, 530, 1315, 12421
881, 530, 1313, 12422
882, 530, 1314, 12422
883, 530, 1314, 12420
884, 530, 1314, 12418
885, 530, 1315, 12420
886, 530, 1316, 12409
887, 530, 1317, 12412
888, 530, 1320, 12398
889, 530, 1322, 12398
890, 530, 1321, 12398
891, 530, 1322, 12399
892, 530, 1319, 12399
893, 530, 1320, 12405
894, 530, 1320, 12400
895, 530, 1321, 12401
896, 530, 1322, 12399
897, 530, 1322, 12399
898, 530, 1322, 12393
899, 530, 1322, 12397
900, 530, 1325, 12394
901, 530, 1329, 12384
902, 530, 1329, 12391
903, 530, 1326, 12393
904, 530, 1322, 12400
905, 530, 1321, 12408
906, 530, 1322, 12405
907, 530, 1322, 12404
908, 530, 1323, 12407
909, 530, 1325, 12397
910, 530, 1323, 12392
911, 530, 1323, 12391
912, 530, 1323, 12396
913, 530, 1322, 12403
914, 530, 1324, 12396
915, 530, 1325, 12388
916, 530, 1326, 12399
917, 530, 1330, 12393
918, 530, 1333, 12381
919, 530, 1337, 12368
920, 530, 1337, 12373
921, 530, 1339, 12367
922, 530, 1342, 12353
923, 530, 1345, 12342
924, 530, 1345, 12353
925, 530, 1347, 12356
926, 530, 1345, 12369
927, 530, 1345, 12362
928, 530, 1346, 12360
929, 530, 1347, 12353
930, 530, 1347, 12355
931, 530, 1346, 12357
932, 530, 1346, 12350
933, 530, 1344, 12338
934, 530, 1345, 12339
935, 530, 1349, 12317
936, 530, 1353, 12304
937, 530, 1352, 12297
938, 530, 1349, 12290
939, 530, 1349, 12289
940, 530, 1349, 12285
941, 530, 1349, 12286
942, 530, 1351, 12263
943, 530, 1349, 12252
944, 530, 1351, 12248
945, 530, 1350, 12242
946, 530, 1350, 12249
947, 530, 1352, 12240
948, 530, 1354, 12236
949, 530, 1350, 12234
950, 530, 1351, 12225
951, 530, 1351, 12235
952, 530, 1351, 12225
953, 530, 1353, 12216
954, 530, 1355, 12222
955, 530, 1357, 12214
956, 530, 1358, 12217
957, 530, 1360, 12208
958, 530, 1362, 12214
959, 530, 1362, 12214
960, 530, 1360, 12224
961, 530, 1361, 12226
962, 530, 1363, 12218
963, 530, 1364, 12220
964, 530, 1366, 12218
965, 530, 1369, 12208
966, 530, 1372, 12205
967, 530, 1374, 12204
968, 530, 1374, 12204
969, 530, 1375, 12202
970, 530, 1374, 12205
971, 530, 1376, 12205
972, 530, 1378, 12191
973, 530, 1376, 12187
974, 530, 1376, 12185
975, 530, 1375, 12181
976, 530, 1376, 12175
977, 530, 1375, 12171
978, 530, 1376, 12160
979, 530, 1374, 12159
980, 530, 1375, 12152
981, 530, 1373, 12146
982, 530, 1368, 12149
983, 530, 1368, 12139
984, 530, 1369, 12128
985, 530, 1368, 12137
986, 530, 1369, 12139
987, 530, 1369, 12141
988, 530, 1373, 12134
989, 530, 1374, 12133
990, 530, 1375, 12125
991, 530, 1374, 12124
992, 530, 1373, 12123
993, 530, 1375, 12114
994, 530, 1378, 12112
995, 530, 1378, 12108
996, 530, 1378, 12106
997, 530, 1376, 12108
998, 530, 1377, 12105
999, 530, 1378, 12105
1000, 530, 1379, 12091
1001, 530, 1378, 12093
1002, 530, 1380, 12082
1003, 530, 1380, 12084
1004, 530, 1378, 12083
1005, 530, 1379, 12092
1006, 530, 1381, 12089
1007, 530, 1379, 12084
1008, 530, 1379, 12093
1009, 530, 1382, 12088
1010, 530, 1384, 12087
1011, 530, 1384, 12088
1012, 530, 1383, 12093
1013, 530, 1384, 12085
1014, 530, 1384, 12093
1015, 530, 1387, 12092
1016, 530, 1385, 12094
1017, 530, 1383, 12094
1018, 530, 1382, 12096
1019, 530, 1384, 12095
1020, 530, 1384, 12100
1021, 530, 1385, 12096
1022, 530, 1385, 12100
1023, 530, 1387, 12080
1024, 530, 1387, 12082
1025, 530, 1387, 12086
1026, 530, 1390, 12075
1027, 530, 1393, 12076
1028, 530, 1392, 12078
1029, 530, 1392, 12084
1030, 530, 1392, 12085
1031, 530, 1394, 12083
1032, 530, 1393, 12085
1033, 530, 1394, 12077
1034, 530, 1389, 12069
1035, 530, 1391, 12070
1036, 530, 1390, 12069
1037, 530, 1391, 12068
1038, 530, 1393, 12067
1039, 530, 1393, 12063
1040, 530, 1390, 12062
1041, 530, 1388, 12053
1042, 530, 1390, 12050
1043, 530, 1391, 12052
1044, 530, 1391, 12046
1045, 530, 1393, 12045
1046, 530, 1391, 12041
1047, 530, 1394, 12031
1048, 530, 1396, 12018
1049, 530, 1398, 12009
1050, 530, 1395, 12021
1051, 530, 1394, 12026
1052, 530, 1393, 12020
1053, 530, 1394, 12020
1054, 530, 1394, 12029
1055, 530, 1395, 12030
1056, 530, 1394, 12043
1057, 530, 1398, 12028
1058, 530, 1398, 12024
1059, 530, 1398, 12023
1060, 530, 1397, 12013
1061, 530, 1398, 12002
1062, 530, 1398, 11998
1063, 530, 1398, 11991
1064, 530, 1400, 11988
1065, 530, 1400, 11986
1066, 530, 1402, 11990
1067, 530, 1402, 11984
1068, 530, 1401, 11981
1069, 530, 1403, 11980
1070, 530, 1404, 11968
1071, 530, 1405, 11966
1072, 530, 1404, 11973
1073, 530, 1401, 11979
1074, 530, 1400, 11973
1075, 530, 1402, 11973
1076, 530, 1404, 11971
1077, 530, 1407, 11966
1078, 530, 1405, 11968
1079, 530, 1404, 11971
1080, 530, 1402, 11975
1081, 530, 1400, 11970
1082, 530, 1403, 11958
1083, 530, 1404, 11943
1084, 530, 1404, 11943
1085, 530, 1404, 11937
1086, 530, 1406, 11941
1087, 530, 1407, 11938
1088, 530, 1407, 11939
